Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2711	1	-39.81393	-79.08131	39.26738	1.753432	0.0245543	0.00926365	0.0136175	0.00283188	0.0119724	0.0248711	0.0300905	0.00182266	0.01238635	0.06245056	0.0236736	0.0248766	0.101077	0.0863387	0.0669144	0.100809	0.103343	0.0219365	0.179141	0.0118447	0.00714817	0.035404	0.00206969	0.199211	0.0362137	0.01209267	15.32541	0.261954	0.625941	1.06239	2.04972	0.0432908	0.385002	0.00821585	0.0689193	0.431569	0.063003	0.07454323	0.1622236
2712	1	-57.11188	-83.30632	26.19444	1.619906	0.0283415	0.122969	0.0324452	0.0166743	0.0575692	0.282781	0.0228681	0.106809	0.0531007	0.1013567	0.113108	0.00175807	0.065179	0.137767	0.0759886	0.147787	0.0952803	0.00981229	0.00517932	0.00822316	0.102273	0.1357	0.00604141	0.0636373	0.0322656	0.03236218	5.27552	0.243265	0.60737	1.05675	2.09261	0.0914811	0.351802	0.00805871	0.124336	0.392131	0.0321913	0.1337189	0.2420165
2713	1	-41.57994	-78.24274	36.6628	4.810158	0.0373742	0.0131323	0.00223985	5.88543e-05	0.0199364	0.00244402	0.00942586	0.00645731	0.01606797	-0.005306554	0.0747702	0.0157479	0.191792	0.0278047	0.10352	0.00163743	0.0695272	0.00576129	0.0391507	0.122174	0.19985	0.00689739	0.0183317	0.0898493	0.0331871	0.0512674	12.31758	0.493997	0.799265	1.08362	1.62312	0.0448811	0.411488	0.00401501	0.103226	0.385731	0.0506589	0.04596085	1.115458
2714	1	-45.35647	-85.58106	40.22458	0.3412261	0.00972441	0.0149177	0.0147881	0.00763688	0.00769713	0.0363951	0.0022853	0.00271981	0.007824596	0.006900201	0.00252902	0.00499532	0.158892	0.0605242	0.0570989	0.0126984	0.0657265	0.00917787	0.0518301	0.0329262	0.111819	0.152684	0.150927	0.103974	0.0241975	0.01661362	22.59228	0.00922668	0.13672	0.658966	3.19509	0.0514875	0.363536	0.0494365	0.132481	0.285725	0.117333	0.02351382	0.706547
2715	1	-51.45085	-83.21364	31.76279	1.716757	0.0421071	0.0214568	4.87179e-05	0.0302936	0.0255205	0.0642973	0.0108649	0.0357957	0.0274482	0.276122	0.237208	0.000993673	0.0766304	0.075682	0.0134274	0.0221573	0.0175541	0.0316705	0.0320212	0.0374414	0.0539964	0.100118	0.027588	0.0659686	0.207543	0.0243068	7.314047	0.25695	0.621065	1.06097	2.06102	0.0193576	0.449811	0.0599015	0.0784744	0.336253	0.0562029	0.3004288	0.08090704
2716	1	-50.72567	-77.03317	26.3075	0.9771358	0.0664066	0.247445	0.0118083	0.0386635	0.103767	0.0569935	0.0111923	0.235221	0.1297984	0.1341628	0.121915	0.0763482	0.00521191	0.00646171	0.0478652	0.201519	0.047105	0.000721581	0.0399617	0.0831023	0.00883726	0.0481383	0.0274533	0.098736	0.186624	0.02134394	4.451689	0.13237	0.46977	0.996106	2.40175	0.0426783	0.445373	0.000974688	0.100199	0.381486	0.0292886	0.1555068	0.1372541
2717	1	-34.50057	-83.8498	49.34923	0.6856223	0.0055492	0.00557414	0.0016224	0.0052964	0.000562292	0.00946375	0.00172799	0.00131592	0.004328515	0.01738704	0.0792269	0.0735664	0.0205223	0.18636	0.00259605	0.0391817	0.0595219	0.0395169	0.0296141	0.145479	0.0344811	0.131566	0.00790831	0.0773123	0.0731476	0.007692452	36.65442	0.0711202	0.356667	0.919422	2.65279	0.122436	0.375699	0.00738772	0.105806	0.279976	0.108695	0.02507949	0.3067228
2718	1	-53.00698	-79.6986	26.69162	2.120038	0.045899	0.0147745	0.050126	0.0251486	0.0883796	0.0297742	0.1589	0.0551413	0.05777621	0.181429	0.132646	0.0286718	0.00432655	0.134053	0.00306968	0.0953294	0.0120079	0.0341313	0.0178434	0.151869	0.130805	0.0891846	0.0133707	0.120506	0.0321849	0.06735146	7.653233	0.307195	0.6672	1.07272	1.95288	0.0124367	0.512226	0.00185796	0.149188	0.231866	0.0924251	0.2487805	0.2707264
2719	1	-55.58536	-85.77053	30.18516	0.3103655	0.0136337	0.0782801	0.08472	0.0153062	0.0155945	0.10852	0.0077691	0.00337635	0.06257343	0.04899316	0.0962615	0.0349692	0.136345	0.0329889	0.102277	0.172796	0.0355237	0.0373427	0.0397262	0.0459532	0.031473	0.0216093	0.00920187	0.202155	0.00137873	0.01397037	28.0292	0.00617375	0.112579	0.612807	3.26844	0.0882664	0.294736	0.0113716	0.122667	0.325505	0.157455	0.06296353	0.2218804
2720	1	-49.14216	-84.59684	35.45468	1.179533	0.0171144	0.0123987	0.0371813	0.0161126	0.0366206	0.0338785	0.00178928	0.025863	0.01695187	0.06096884	0.016912	0.0495261	0.0807645	0.0739747	0.0933223	0.0447065	0.0805402	0.0310217	0.0703706	0.0367285	0.0366368	0.0554533	0.0542758	0.110358	0.165409	0.01129053	20.80096	0.171325	0.524781	1.02437	2.27952	0.0742113	0.402036	0.000247282	0.0726556	0.317692	0.133158	0.07225937	0.15625
2721	1	-40.66352	-79.06366	38.40014	0.6501058	0.0306976	0.00798864	0.00124681	0.0105933	0.00378855	0.0413608	0.0163554	0.00597684	0.01465165	0.1135259	0.385055	0.256938	0.0274509	0.00754069	0.0420191	0.0169046	0.0098888	0.00381453	0.0256401	0.0155782	0.0576981	0.0253752	0.000875676	0.0955272	0.0296935	0.05691663	11.83676	0.0635801	0.339006	0.904877	2.69254	0.0189351	0.438591	0.00051533	0.164774	0.310895	0.06629	0.1704425	0.3339345
2722	1	-54.62825	-81.22646	26.59822	2.851558	0.0298163	0.10651	0.02446	0.0556724	0.0537115	0.0128139	0.0860852	0.00590714	0.06683637	0.009661584	0.132488	0.0853349	0.257514	0.0180397	0.00209462	0.019108	0.0167139	0.00990829	0.00285306	0.0447258	0.105798	0.0311246	0.1032	0.139024	0.0320732	0.0052984	17.29217	0.377442	0.722963	1.08168	1.81792	0.0199937	0.461541	0.0356502	0.10022	0.323598	0.058997	0.01495998	0.3541715
2723	1	-52.54033	-79.33267	26.79234	2.865304	0.237978	0.014548	0.018231	0.0761131	0.155794	0.0253756	0.0625557	0.00460871	0.09671654	0.083769	0.0772347	0.235773	0.00246136	0.137641	0.0367966	0.076416	0.00870489	0.0171864	0.00460736	0.127948	0.0767687	0.0227588	0.0176174	0.0685216	0.0895638	0.06177168	4.00244	0.378566	0.723787	1.08176	1.81588	0.0386556	0.414546	0.00704477	0.116522	0.340112	0.0831192	0.1455407	0.424429
2724	1	-60.76253	-83.22968	22.46715	1.840808	0.189005	0.0908813	0.0491167	0.0145995	0.132033	0.0586528	0.301388	0.0600551	0.1217576	-0.05540755	0.0815428	0.0368325	0.0617547	0.302541	0.137713	0.0136347	0.0751664	0.00741345	0.0191377	0.0380894	0.0522888	0.0429002	0.0381954	0.0712041	0.0215863	0.09669255	2.052337	0.273502	0.636942	1.06544	2.02411	0.0775157	0.362561	0.0542601	0.0749534	0.367811	0.0628989	0.041285	2.342075
2725	1	-54.61619	-80.07692	25.46073	0.8260367	0.170913	0.173192	0.0625464	0.00908256	0.187945	0.138788	0.0910083	0.159565	0.1507305	0.3928257	0.016445	0.015828	0.140586	0.143033	0.0553588	0.0452321	0.187195	0.0196779	0.00661293	0.061225	0.0342771	0.0553324	0.0333145	0.0939383	0.0919441	0.008904113	1.316108	0.101086	0.417409	0.963916	2.51759	0.0615004	0.435581	0.00448708	0.109263	0.317634	0.0715341	0.4017298	0.02216443
2726	1	-50.29159	-80.9693	30.67771	3.194453	0.068274	0.105346	0.00404538	0.0407398	0.00556914	0.00435301	0.0213976	0.0163223	0.01994994	0.02445778	0.323291	0.0078678	0.113098	0.0783072	0.0500097	0.0844241	0.019305	0.00172856	0.0645371	0.0356549	0.130216	0.0292041	0.00540158	0.0259254	0.0310305	0.06965011	8.01363	0.403767	0.741756	1.08332	1.77116	0.0138151	0.393198	0.0095105	0.0684285	0.498282	0.0167666	0.09410789	0.7401091
2727	1	-48.58726	-83.58851	35.00125	0.6952957	0.0425816	0.0671733	0.00708246	0.0487688	0.0116283	0.00914313	0.00209828	0.00391431	0.03008909	0.02630025	0.0844659	0.21834	0.0333901	0.112034	0.00848239	0.0104209	0.0630934	0.0065275	0.0836614	0.124883	0.00929095	0.0319186	0.0499294	0.0907986	0.0727639	0.01810311	20.14934	0.0731837	0.361302	0.923113	2.6424	0.0532931	0.488107	0.000551643	0.0795632	0.366328	0.0121573	0.04440336	0.4076969
2728	1	-48.32541	-85.3717	37.04629	0.5959229	0.0355931	0.0389995	0.0280815	0.0162053	0.012333	0.0365062	0.00779274	0.0349478	0.02752475	0.01369095	0.0573133	0.00324669	0.0290247	0.0359735	0.0760176	0.139667	0.0822504	0.0327986	0.0596249	0.112795	0.0368888	0.114118	0.00573567	0.0540688	0.160477	0.09683988	4.114407	0.0522682	0.309998	0.879225	2.75851	0.163321	0.381761	0.000892595	0.0739817	0.298542	0.0815009	0.1105308	0.8761345
2729	1	-56.30656	-83.6627	27.35615	0.340601	0.00563796	0.0801738	0.100288	0.0185511	0.171208	0.130403	0.0169799	0.0782017	0.08076285	0.0591212	0.0443215	0.0702468	0.0271999	0.126461	0.125238	0.122834	0.0148106	0.00359736	0.00824214	0.253225	0.00719409	0.0395887	0.00426068	0.0477167	0.105063	0.02495837	12.19523	0.0091585	0.136232	0.658093	3.19652	0.0523509	0.373794	0.0460091	0.122172	0.321949	0.0837246	0.08407958	0.2968423
2730	1	-52.65146	-80.91439	28.26293	1.908072	0.154281	0.0161443	0.0407321	0.00441948	0.0280078	0.0201205	0.0633465	0.0489089	0.04326204	0.1675946	0.0605879	0.0278077	0.0824223	0.281403	0.034227	0.00082465	0.0128456	0.0197424	0.0359592	0.104104	0.11565	0.0556036	0.0211065	0.115202	0.0325139	0.006414482	16.25145	0.282049	0.644868	1.06751	2.00557	0.0407416	0.402932	0.00732325	0.0863948	0.373832	0.0887759	0.1740091	0.0368629
2731	1	-58.22395	-78.65103	20.42708	1.914154	0.401544	0.031975	0.0137853	0.0142098	0.353906	0.275472	0.21621	0.0501787	0.2100629	0.04629673	0.0599697	0.00245367	0.0346195	0.125664	0.0138058	0.00548653	0.00606525	0.0167958	0.0088323	0.082268	0.0695949	0.029095	0.076739	0.121552	0.347059	0.01893882	2.134002	0.282807	0.645563	1.06769	2.00394	0.0482768	0.4182	0.00278548	0.15978	0.301804	0.0691527	0.06523555	0.2903144
2732	1	-58.5019	-83.65844	25.15654	0.3417398	0.0770556	0.0315562	0.0975003	0.111705	0.109646	0.0954151	0.145388	0.139594	0.1619214	0.1234325	0.232193	0.0686713	0.0173059	0.00944605	0.0166791	0.106433	0.0529288	0.0162686	0.0132564	0.0822558	0.125052	0.00562462	0.00373554	0.071515	0.178635	0.007131647	6.098373	0.00928289	0.13712	0.659682	3.19392	0.047442	0.482716	0.00116524	0.118758	0.331728	0.0181911	0.1305642	0.05462177
2733	1	-61.46359	-80.45367	18.99008	3.952661	0.319658	0.106204	0.0042988	0.218095	0.544951	0.0339386	0.262295	0.0184752	0.1932685	0.2099861	0.0861769	0.0158716	0.0617671	0.107002	0.0510757	0.00345474	0.0534715	0.0356208	0.0694673	0.00515872	0.157831	0.0799084	0.0140717	0.117466	0.141657	0.002972458	3.138931	0.451743	0.773556	1.08441	1.6903	0.0553423	0.401407	0.034272	0.129994	0.330115	0.0488704	0.2129586	0.01395792
2734	1	-40.80698	-79.70188	38.8949	1.010882	0.0106847	0.00552175	0.0455564	0.000228972	0.00187076	0.00607707	0.000848933	0.000611932	0.01699352	-0.007808801	0.0164902	0.242942	0.0432919	0.172758	0.0563733	0.0940104	0.0289152	0.0112962	0.0271941	0.000617889	0.120255	0.000328057	0.0166191	0.0582213	0.110687	0.05044631	40.18543	0.13912	0.479998	1.00178	2.3791	0.0403226	0.439897	0.0154833	0.149591	0.309282	0.0454242	0.04263751	1.183144
2735	1	-51.20718	-84.74519	33.53801	0.2359255	0.00299985	0.0132611	0.0430686	0.0170912	0.0230961	0.0128073	0.0487148	0.0080278	0.0154761	-0.02369892	0.0237516	0.20091	0.0315477	0.00636354	0.0696754	0.0561869	0.0490715	0.0114342	0.100981	0.131076	0.025033	0.0967479	0.0142456	0.179719	0.00325701	0.1205112	21.22373	0.00151942	0.056731	0.47085	3.4709	0.0405696	0.320321	0.0170965	0.198563	0.376393	0.0470567	0.09681226	1.244793
2736	1	-59.4008	-86.59482	27.19402	0.2874903	0.0124576	0.0902383	0.00550803	0.0263191	0.0359257	0.0722402	0.0997345	0.0779347	0.09056501	0.1275264	0.0100165	0.213115	0.029464	0.0163333	0.0427224	0.0714032	0.115247	0.00557963	0.0720233	0.0568538	0.1182	0.0608738	0.053352	0.122729	0.0120859	0.0006767702	12.4814	0.00433553	0.0948057	0.574183	3.32668	0.0593134	0.443417	0.0128884	0.157964	0.29	0.0364179	0.1282032	0.005278888
2737	1	-39.36942	-79.23632	39.8669	0.5517151	0.0179176	0.0404274	0.00247147	0.00647232	0.00918818	0.00291812	0.0158708	0.0060529	0.01511722	0.03319239	0.104479	0.0544078	0.0403671	0.0242122	0.11049	0.0578807	0.0147701	0.0081752	0.0237632	0.0522277	0.218911	0.0524694	0.0133728	0.106045	0.118429	0.03732343	21.90032	0.0433282	0.284343	0.854534	2.8178	0.0428845	0.419509	0.00128057	0.148492	0.323234	0.0646007	0.07051582	0.5292916
2738	1	-45.71954	-87.90275	42.18321	0.1850709	0.0284164	0.00840247	0.00682076	0.00149705	0.0242416	0.00123744	0.00145453	0.00101081	0.01530687	0.01197612	0.118564	0.0281904	0.0326039	0.0532525	0.034098	0.0632887	0.00500765	0.0250636	0.0438959	0.257934	0.0351254	0.0438363	0.108569	0.134729	0.0158416	0.01243418	26.09972	0.000304307	0.0256311	0.343587	3.63048	0.0204168	0.304112	0.00938614	0.250058	0.350939	0.0650884	0.0244103	0.5093824
2739	1	-38.11593	-79.76447	41.64854	0.6701974	0.0141568	0.00747326	0.00982676	0.00443373	0.0121794	0.00738871	0.000159387	0.00662008	0.00560785	0.04450249	0.0832832	0.0053435	0.191783	0.0189957	0.0135604	0.0469969	0.035522	9.37113e-05	0.00618338	0.341398	0.0360548	0.0231838	0.00414753	0.0807364	0.112717	0.001323716	33.94079	0.0678373	0.349122	0.913303	2.66974	0.0236782	0.4063	0.000933074	0.124945	0.409473	0.0346706	0.04582621	0.02888557
2740	1	-54.28138	-80.71579	26.43441	0.9618544	0.0653086	0.00232545	0.00305676	0.00917056	0.088366	0.122753	0.0443042	0.00200648	0.04168191	0.01874877	0.0661399	0.105631	0.0663876	0.0129906	0.0862934	0.0187343	0.0757387	0.0249826	0.0387944	0.100866	0.0360329	0.0964428	0.0418643	0.123003	0.106098	0.06188095	61.43364	0.129281	0.464978	0.99338	2.41236	0.0276494	0.347186	0.0117321	0.167019	0.403644	0.0427686	0.08062972	0.7674707
2741	1	-50.32703	-81.96088	31.63384	0.5756897	0.0564324	0.0869541	0.013748	0.0407015	0.0190636	0.0304997	0.0730365	0.0153883	0.02028547	0.1083198	0.146359	0.00665883	0.116835	0.0437639	0.0900033	0.0442508	0.0329197	0.0101329	0.0329262	0.00281598	0.181978	0.145764	0.00573407	0.119977	0.0198816	0.04948328	3.152548	0.0481359	0.298486	0.868391	2.78499	0.00824439	0.349921	0.00439835	0.0959427	0.411461	0.130033	0.1578031	0.3135762
2742	1	-62.40752	-85.98216	23.57463	4.209323	0.0089479	0.1458	0.101107	0.0142701	0.00754295	0.00905939	0.0363428	0.10067	0.05283688	0.2119093	0.193587	0.0692493	0.00981014	0.00820911	0.0374782	0.241886	0.0340789	0.0486524	0.0880223	0.0829676	0.00635145	0.0415683	0.00906918	0.0847474	0.0443221	0.02269841	10.53649	0.465504	0.78215	1.08431	1.66803	0.0852916	0.459286	0.0182895	0.0983694	0.257452	0.0813107	0.2346077	0.09675048
2743	1	-46.43373	-80.24251	33.80877	1.456879	0.0893842	0.0456421	0.0163929	0.008714	0.0133274	0.0204006	0.00072985	0.00357926	0.02300521	0.02468876	0.0293532	0.0313821	0.173169	0.00155893	0.0992058	0.046387	0.0517855	0.00114449	0.0100152	0.0125956	0.0191092	0.0257469	0.0106829	0.22624	0.261624	0.007244247	33.60023	0.218584	0.581218	1.04779	2.15241	0.0317406	0.430289	0.00492496	0.0572109	0.371578	0.104257	0.03193301	0.2268576
2744	1	-45.86189	-80.60508	34.74318	1.542013	0.0340203	0.0157586	0.0151681	0.000422287	0.0162922	0.0580029	0.00251931	0.00745217	0.04344404	0.03840083	0.00405257	0.087065	0.0363241	0.0221413	0.0577698	0.0759263	0.0280708	0.0154145	0.101101	0.0976365	0.035646	0.101422	0.0364389	0.212989	0.0880029	0.02398163	13.98534	0.23174	0.595403	1.0528	2.12006	0.0200425	0.484016	0.00975536	0.12974	0.29627	0.0601759	0.06238246	0.3844291
2745	1	-48.50384	-80.94675	32.44291	3.20704	0.0626079	0.0848205	0.00810327	0.0255184	0.00686644	0.027826	0.0253611	0.00732606	0.03299574	0.02184822	0.0308472	0.0522121	0.174702	0.0807188	0.0661391	0.0415025	0.0254566	0.0335536	0.0486416	0.025607	0.0210933	0.0770083	0.0153058	0.154583	0.152629	0.03631039	7.309687	0.404671	0.742383	1.08336	1.76958	0.0313255	0.478926	0.00422596	0.17671	0.256323	0.0524892	0.05815861	0.6243338
2746	1	-40.10807	-80.62391	40.51584	0.8236204	0.0388242	0.0421343	0.00323368	0.0038303	0.00279953	0.0181354	0.00345072	0.00791297	0.01775517	0.05107638	0.0342528	0.0213503	0.0786	0.122577	0.102963	0.0625544	0.0355801	0.0157789	0.0475988	0.0160706	0.013548	0.112295	0.107771	0.105335	0.123726	0.03910066	12.56674	0.100574	0.416473	0.963291	2.51966	0.0257005	0.577195	0.004977	0.111683	0.241604	0.0388405	0.09017704	0.4335988
2747	1	-37.43388	-78.86738	41.4335	0.4826201	0.00303307	0.0394133	0.000571318	0.00551593	0.00571097	0.0270777	0.0017161	0.00109793	0.01629972	0.03519646	0.117216	0.170745	0.0111884	0.0672472	0.0213337	0.0294667	0.0154784	0.00624747	0.0384087	0.0675843	0.134498	0.0132421	0.00119024	0.221603	0.0845517	0.02732391	24.17518	0.0302135	0.240418	0.807198	2.92217	0.0298658	0.48376	0.0029009	0.157711	0.27898	0.0467821	0.06252037	0.4370401
2748	1	-46.21201	-85.48243	39.27042	0.3419803	0.00209561	0.00913315	0.00343119	0.00440334	0.00232827	0.00409261	0.00464084	0.0190281	0.006644203	0.01061764	0.0582134	0.000157272	0.125384	0.121265	0.0548496	0.152705	0.0192317	0.00191578	0.0225448	0.0457097	0.0544494	0.0689468	0.00333926	0.230439	0.0408481	0.006028934	205.4901	0.00930928	0.137308	0.660016	3.19337	0.0407052	0.421304	0.0442164	0.213824	0.254052	0.0258974	0.01664657	0.3621727
2749	1	-36.05964	-80.74576	44.68612	1.350227	0.00381606	0.00359483	0.000584195	0.00158035	0.000104906	0.00167184	0.000641033	0.00314109	0.002469964	-0.002126574	0.0462685	0.099501	0.0787508	0.093996	0.0367146	0.0785319	0.0107506	0.00155791	0.0203991	0.0653553	0.0160966	0.102446	0.0474529	0.143778	0.158401	0.02296475	293.2796	0.201231	0.561567	1.04027	2.19694	0.0882717	0.401411	0.000244106	0.0586298	0.401475	0.0499677	0.02083818	1.102052
2750	1	-54.05192	-86.4405	32.38859	0.5286223	0.0282222	0.014184	0.018854	0.0284789	0.00481159	0.0810006	0.0791763	0.00731821	0.04999604	0.05344269	0.0356291	0.0232598	0.011158	0.0372	0.0444496	0.0498676	0.0806153	0.023201	0.0208338	0.0962735	0.384777	0.0191104	0.0103107	0.0770242	0.0862897	0.01102565	16.07579	0.0388076	0.270191	0.840027	2.85097	0.0942619	0.502047	0.0138327	0.0738685	0.239628	0.076362	0.06446834	0.1710243
2751	1	-57.87922	-84.9272	27.04798	2.060813	0.360245	0.132407	0.0454428	0.032695	0.0514889	0.0476661	0.00701471	0.0552604	0.0912206	0.1349487	0.0337046	0.147007	0.0484145	0.0834722	0.0103203	0.00720952	0.0751163	0.00494002	0.0640739	0.0469868	0.200512	0.0269478	0.0933959	0.0589409	0.0989584	0.01908466	3.643218	0.300427	0.661328	1.07144	1.9668	0.0374874	0.40782	0.00889146	0.154855	0.360068	0.0308782	0.1540333	0.1238995
2752	1	-54.13437	-78.80292	24.66854	0.430654	0.0837129	0.187358	0.0379826	0.00209242	0.0509852	0.0163602	0.0106864	0.589189	0.1082004	0.1413796	0.0683827	0.13025	0.00288446	0.103478	0.00311715	0.0444391	0.0594125	0.00373054	0.0224098	0.120351	0.156187	0.0208486	0.00406707	0.141581	0.118862	0.01214734	5.486832	0.0213737	0.204261	0.76243	3.01194	0.0301842	0.33562	0.0145496	0.108196	0.440933	0.0705167	0.1535269	0.07912191
2753	1	-48.94494	-83.65867	34.71373	0.8551577	0.0240388	0.0780466	0.0817184	0.0408495	0.00237736	0.00883602	0.00522249	0.00651703	0.03974069	0.08685715	0.0459668	0.131774	0.129478	0.0315121	0.0656029	0.0048764	0.181624	0.00272413	0.0742902	0.0944482	0.0289623	0.0291719	1.33336e-05	0.149437	0.0301187	0.004680806	13.22692	0.10723	0.428428	0.97114	2.4932	0.0123937	0.502011	0.0230388	0.0689945	0.366663	0.0268989	0.09153795	0.05113514
2754	1	-43.30858	-77.03344	33.72486	1.531387	0.0162249	0.0268404	0.0140219	0.0540043	0.020136	0.000767009	0.000485132	0.0275489	0.01432606	0.03807334	0.0744164	0.260521	0.0198232	0.0831564	0.0128694	0.00135012	0.0222748	0.0122866	0.00570045	0.162089	0.0946938	0.0437611	0.0343007	0.103529	0.0692288	0.02383119	41.81716	0.230131	0.593699	1.05221	2.12396	0.0284857	0.458732	0.000147463	0.079207	0.358505	0.0749229	0.06190453	0.3849669
2755	1	-44.42815	-79.58611	35.15796	0.4559432	0.0478214	0.0258354	0.010661	0.00501924	0.0223316	0.00444438	0.0233988	0.0106064	0.01891486	0.02145533	0.0197144	0.0107248	0.0142094	0.0322459	0.253925	0.0697738	0.062435	0.00252647	0.043395	0.0499719	0.0119069	0.0342044	0.000603873	0.291411	0.102952	0.00610127	59.21015	0.0255425	0.222185	0.785361	2.96691	0.0263197	0.44869	0.00498489	0.102203	0.372291	0.0455103	0.0275566	0.2214087
2756	1	-56.69951	-85.65898	28.95947	0.9032881	0.0632012	0.269358	0.0615403	0.0149773	0.00993034	0.00235691	0.0104754	0.0439515	0.03240438	0.1109315	0.120053	0.0401616	0.191411	0.118888	0.0145616	0.0578371	0.136797	0.000506363	0.0482929	0.0627244	0.0577469	0.0118409	0.0212771	0.0796926	0.0382097	0.03915273	6.751388	0.117276	0.44562	0.981925	2.45518	0.0861046	0.330981	0.0224126	0.0652319	0.481046	0.014224	0.1500842	0.2608717
2757	1	-51.45544	-82.81589	31.36045	0.640072	0.0191993	0.0211759	0.0166134	0.00165845	0.00965112	0.116484	0.0801165	0.096229	0.04701526	0.09589194	0.00798227	0.0373226	0.172086	0.0696154	0.0431872	0.0654945	0.182041	0.00113576	0.0756341	0.0551365	0.0475834	0.0238036	0.0627248	0.0363297	0.119923	0.03047627	8.32459	0.0614642	0.333827	0.900462	2.70425	0.0603828	0.41218	0.0248101	0.0659613	0.397131	0.0395351	0.1263682	0.2411704
2758	1	-47.46439	-80.07473	32.61034	1.602769	0.0436847	0.0642852	0.0181354	0.0802966	0.00594882	0.00865499	0.00591288	0.00250017	0.02705453	-0.01038092	0.0093969	0.121167	0.0387754	0.019781	0.0262947	0.0256393	0.0473954	0.00838282	0.0278756	0.0359878	0.00854942	0.0980498	0.0091283	0.386793	0.136783	0.110875	7.261923	0.24077	0.604814	1.05593	2.09849	0.0313012	0.353985	0.00281828	0.150533	0.364094	0.0972685	0.1004941	1.103299
2759	1	-59.8877	-82.00601	22.11831	0.4517946	0.322612	0.188011	0.502645	0.0727044	0.0963315	0.242312	0.0761659	0.0261395	0.1531788	0.2498658	0.0379764	0.0230641	0.0238486	0.0543826	0.0214582	0.00836135	0.0965676	0.0337189	0.0555946	0.195891	0.0059195	0.0574022	0.00132471	0.0614637	0.323027	0.05739387	1.521067	0.0248402	0.219286	0.781756	2.97412	0.0417385	0.471723	0.00269562	0.16432	0.277092	0.042431	0.3072597	0.1867927
2760	1	-34.33111	-79.92033	45.58922	1.796103	0.0144522	0.00440414	0.00179451	0.00156901	0.0102096	4.70972e-05	0.000525667	0.00381551	0.004288942	0.06021979	0.188088	0.0394866	0.209284	0.0782805	0.0962272	0.00686575	0.0699633	0.00358677	0.034551	0.093225	0.0316007	0.00253085	0.0385109	0.0508224	0.0569771	0.0352334	18.11412	0.267658	0.631418	1.06394	2.03699	0.0157364	0.402665	0.00600368	0.0956851	0.437294	0.042616	0.09545318	0.369117
2761	1	-49.36979	-79.63973	30.26993	0.5736646	0.0206958	0.0536956	0.00374145	0.0113896	0.0312352	0.0273537	0.0582854	0.0295223	0.0203425	-0.02642244	0.332777	0.000344805	0.0297061	0.0276653	0.00571484	0.0360356	0.015014	0.00691761	0.00478061	0.0738514	0.296581	0.0200712	0.0185995	0.0650973	0.0668439	0.0880087	17.4176	0.0477258	0.297313	0.867265	2.7877	0.0123956	0.370643	0.00458907	0.14494	0.348889	0.118543	0.06158626	1.429031
2762	1	-39.03804	-80.10349	41.06544	2.596346	0.0273943	0.0180303	0.00670102	0.00269099	0.00519498	0.00854981	0.00883544	0.00554808	0.01727685	0.07947288	0.0223347	0.167524	0.0248913	0.0521847	0.143198	0.041878	0.0416658	0.0106864	0.0264518	0.0983694	0.000445512	0.0584816	0.00546849	0.228772	0.0776487	0.05309874	8.032373	0.355405	0.706408	1.07964	1.85854	0.0579837	0.302338	0.00784845	0.0953577	0.525166	0.0113068	0.1325716	0.4005287
2763	1	-47.37477	-80.32502	32.95026	0.5451863	0.00317474	0.014494	0.0443883	0.0169617	0.00229669	0.0340051	0.049641	0.00994216	0.02675737	0.002902959	0.0251888	0.148951	0.02732	0.0522951	0.208859	0.0164055	0.0518638	0.00543757	0.00272319	0.112592	0.00476934	0.100323	0.0626636	0.0800723	0.100536	0.007698341	70.80376	0.0420382	0.280395	0.850553	2.82701	0.0405107	0.545204	0.00904281	0.0798683	0.290843	0.0345318	0.0106013	0.7261695
2764	1	-57.76485	-86.9119	29.14705	0.1228025	0.0962815	0.073525	0.136321	0.0124817	0.0229577	0.058082	0.0128198	0.0278199	0.06379298	0.003163442	0.13445	0.00587144	0.02607	0.0696706	0.00445716	0.0245039	0.336426	0.000105944	0.0876206	0.0299174	0.0452924	0.0515968	0.016403	0.151637	0.0159783	0.08770985	9.329689	6.88314e-06	0.00388892	0.159305	3.8368	0.055363	0.506915	0.00507239	0.176295	0.199057	0.0572981	0.09087329	0.9651884
2765	1	-57.62043	-83.49683	25.8764	1.812214	0.00794701	0.173293	0.0190055	0.0594139	0.0874597	0.0352328	0.158751	0.134377	0.1035573	0.02777996	0.16972	0.00192767	0.058815	0.0910265	0.0155499	0.0345294	0.0977786	0.0138762	0.00690811	0.122823	0.0195063	0.11755	0.0174939	0.151666	0.0808293	0.01729088	4.693207	0.269779	0.633434	1.06449	2.03229	0.0779454	0.330136	0.03234	0.116138	0.299605	0.143835	0.04507084	0.3836378
