Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2625	1	-233.9385	-231.3029	-2.63553	5.058419	0.0584404	0.151715	0.433288	0.0332878	0.0491833	0.286607	0.0568186	0.203657	0.39381	0.0156155	0.0466609	0.226915	0.0857131	0.146251	0.1466282	0.01086608	0.0116371	0.188156	0.0218903	0.131888	0.119179	0.00259925	0.0044422	0.0115474	0.074426	0.21416	0.178939	0.00677687	0.0217171	0.0123523	0.00028938	0.01882424	133.28	0.504486	0.805347	1.0832	1.60697	0.125174	0.187785	0.240379	0.0459463	0.254557	0.146159	0.02969032	0.6340194
2626	1	-229.6026	-231.6491	2.046461	1.471186	0.0696149	0.0825745	0.00211946	0.403535	0.0693853	0.174682	0.10195	0.0204699	0.0732437	0.0983278	0.403219	0.18528	0.209141	0.028079	0.1757795	0.01932772	0.0459036	0.0945107	0.184899	0.0449863	0.0579374	0.00747019	0.00601231	0.00638668	0.236507	0.0576596	0.0619468	0.0339927	0.104752	0.0488622	0.00817412	0.00224339	152.396	0.220837	0.583689	1.04868	2.14679	0.138666	0.156057	0.213524	0.0539792	0.347732	0.0900433	0.02157111	0.1039998
2627	1	-227.5597	-238.3377	10.77793	1.004612	0.0755761	0.0132381	0.1162	0.12111	0.163959	0.0249988	0.0517253	0.0153298	0.0640203	0.0528687	0.210696	0.084383	0.00361118	0.253979	0.07059975	0.02489503	0.0336788	0.069681	0.0996545	0.077532	0.0303108	0.00932224	0.0714651	0.0112015	0.298711	0.0414734	0.103278	0.0338001	0.0785966	0.00348382	0.0378114	0.00265739	88.97531	0.137873	0.478134	1.00076	2.38323	0.219374	0.171556	0.156079	0.042071	0.314812	0.0961087	0.02755242	0.0964485
2628	1	-240.2725	-232.4159	-7.856563	2.04037	2.30772	0.0107939	0.824389	0.856567	0.354391	0.0738113	0.130705	0.151482	0.534586	0.31051	0.202148	0.0523154	0.831909	0.0083212	0.5557381	0.07487555	0.0229436	0.0383631	0.134536	0.118652	0.00622501	0.0105207	0.0174642	0.000864799	0.305712	0.0125322	0.153503	0.0435916	0.107394	0.00225497	0.0254421	0.001167258	16.64863	0.298047	0.659239	1.07097	1.97175	0.167615	0.138709	0.20263	0.0586412	0.290134	0.14227	0.07604281	0.01535001
2629	1	-248.6604	-239.7872	-8.873234	2.838109	0.00810987	0.0163305	0.0986803	0.330609	0.0521613	0.076591	0.0513295	0.157541	0.239162	0.174679	0.739543	0.225695	0.832506	0.230274	0.2072907	0.004605473	0.00171545	0.0306879	0.241765	0.0707053	0.0755374	0.00958425	0.00158954	0.0015643	0.188803	0.0546624	0.0169976	0.031863	0.12567	0.0955836	0.0532709	0.03854382	190.0751	0.376337	0.722151	1.08159	1.81992	0.163758	0.205961	0.130339	0.138641	0.29711	0.0641911	0.04314929	0.8932665
2630	1	-215.2453	-231.1042	15.8589	2.173821	0.0305009	0.0400815	0.0229031	0.0736244	0.00298659	0.0022039	0.0484036	0.00877155	0.0024761	0.0103504	0.0529926	0.0640458	0.0512023	0.108409	0.03026851	0.00799566	0.0195782	0.139058	0.0905845	0.195871	0.0137325	0.00309099	0.104768	0.00514673	0.169409	0.0406489	0.0364871	0.00473254	0.149724	0.0167418	0.0104281	0.001949458	281.2955	0.313177	0.67231	1.07379	1.94073	0.172688	0.127025	0.276425	0.0373976	0.240655	0.14581	0.009945119	0.1960216
2631	1	-230.4857	-243.1074	12.62168	3.336286	0.0479547	0.0982251	0.010744	0.0658987	0.0580693	0.122225	0.00151578	0.0200138	0.115224	0.234484	0.0900632	0.212633	0.0242554	0.011888	0.06791639	0.02257424	0.0476262	0.0199773	0.0370454	0.118852	0.0291853	0.0933247	0.0839366	0.00967665	0.211668	0.00720008	0.00154558	0.00964733	0.232071	0.027278	0.070965	0.001638063	61.62004	0.413713	0.748597	1.08374	1.75395	0.133348	0.144759	0.287038	0.0654205	0.281975	0.0874587	0.02421231	0.06765416
2632	1	-235.6742	-235.9476	0.2733909	1.940276	0.135307	0.059783	0.0573091	0.0158645	0.0297287	0.111106	0.0506257	0.0839512	0.525592	0.0496121	0.448685	0.572617	0.0332205	0.0413613	0.1242168	0.00690365	0.0513336	0.0690465	0.0545916	0.232343	0.101675	0.00035585	0.00905942	0.0238431	0.203449	0.131096	0.00293692	0.00769447	0.063174	0.0465442	0.00285848	0.02615972	89.57959	0.28604	0.648509	1.06842	1.99703	0.144591	0.192775	0.312621	0.0576937	0.195936	0.0963823	0.03306337	0.7911995
2633	1	-228.8243	-236.7701	7.945776	2.734705	0.230772	0.168034	0.0176724	0.156765	0.0138821	0.0154717	0.0685609	0.0522762	0.166441	0.0277295	0.00564092	0.0234587	0.109389	0.171399	0.09796081	0.00547368	0.0119702	0.180674	0.124664	0.0776904	0.0362385	0.0103097	0.0114574	0.00580204	0.0804929	0.0911199	0.0465751	0.072834	0.100167	0.0586515	0.0913539	0.01597306	99.86796	0.367637	0.715694	1.08085	1.83582	0.17437	0.141256	0.205998	0.0760719	0.267838	0.134467	0.02144674	0.744778
2634	1	-251.7295	-229.3681	-22.36136	1.706681	0.858078	0.383367	0.398751	0.211612	1.13144	0.093385	0.453579	0.556268	0.0474888	0.0990068	2.42466	0.472434	0.826285	1.74635	0.4326144	0.0263125	0.00848135	0.0946487	0.044886	0.340782	0.0422331	0.000755721	0.0228712	0.0068207	0.0691255	0.0418533	0.0180526	0.0031383	0.119921	0.167154	0.0192775	0.01547714	86.05388	0.255558	0.619696	1.06056	2.06418	0.176469	0.129856	0.248085	0.0382502	0.296443	0.110896	0.04178964	0.3703582
2635	1	-226.4238	-232.4669	6.043106	1.666648	0.0356143	0.021601	0.00934566	0.20609	0.0489074	0.126969	0.0409283	0.0760884	0.120645	0.394874	0.0780773	0.338978	0.0192299	0.0923189	0.1171617	0.01163493	0.0502418	0.0142345	0.0751536	0.239044	0.132182	0.00509728	0.0173958	0.00782802	0.181775	0.0534975	0.0132233	0.0189518	0.124525	0.0602227	0.00662693	0.001952497	104.7834	0.249957	0.614133	1.05887	2.07704	0.127437	0.136394	0.238405	0.103924	0.302316	0.0915231	0.01358742	0.1436988
2636	1	-224.5705	-231.4587	6.888201	4.00877	0.131767	0.379806	0.0552133	0.0834046	0.00588797	0.0138827	0.0433974	0.0498334	0.0638225	0.0926805	0.313154	0.217588	0.0592181	0.137967	0.08028641	0.04522511	0.00640026	0.0478949	0.0798614	0.280811	0.0653821	0.00243087	0.011756	0.00185026	0.156542	0.0355153	0.0675015	0.024424	0.174008	0.039807	0.00581534	0.001917305	47.75656	0.454843	0.775512	1.0844	1.68525	0.179478	0.179347	0.219653	0.0204503	0.286932	0.114141	0.04714241	0.04067049
2637	1	-230.0868	-240.4955	10.40866	1.170099	0.0503593	0.0306736	0.035227	0.227557	0.0301595	0.00298338	0.00428131	0.0882464	0.148836	0.0964709	0.0228497	0.0260397	0.104448	0.0484614	0.06884016	0.01084282	0.0342121	0.0521342	0.194166	0.0154804	0.0350157	0.0196839	0.0192981	0.00636966	0.259989	0.0296725	0.0517603	0.00819678	0.150656	0.118801	0.00456518	0.01953837	176.1873	0.169593	0.522522	1.02332	2.28457	0.123573	0.118526	0.230977	0.0540163	0.383976	0.0889319	0.03038119	0.6431076
2638	1	-243.4579	-236.2441	-7.213812	2.376748	0.126788	1.10557	0.229344	0.469278	0.220453	0.0365693	0.0131466	1.13888	0.036911	1.0518	0.283475	0.627519	0.7814	0.173608	0.4040682	0.06618692	0.0274299	0.082898	0.0231831	0.122304	0.0489072	0.0418801	0.0419047	0.000238567	0.164631	0.0373836	0.0687651	0.0463956	0.182853	0.106835	0.00439061	0.004904622	20.26326	0.334451	0.689903	1.07708	1.89856	0.158252	0.106384	0.257045	0.0753766	0.292015	0.110928	0.07109154	0.06899024
2639	1	-242.8713	-230.6723	-12.19895	2.10395	0.111678	0.504806	0.45694	0.138722	0.876663	0.0124556	0.366758	0.308201	0.667382	0.0264958	0.174078	0.43361	0.0828985	0.256888	0.1866636	0.01151186	0.0603435	0.0386251	0.0188299	0.358047	0.0114324	0.000119269	0.0241541	0.00202412	0.114145	0.0210944	0.032382	0.0150285	0.210086	0.0157865	0.0779021	0.01973821	157.9072	0.305375	0.665631	1.07239	1.95661	0.116371	0.142141	0.206713	0.0456532	0.36215	0.126971	0.03125006	0.6316213
2640	1	-231.7379	-230.6929	-1.044968	1.862245	0.174964	0.0232384	0.0349102	0.121404	0.0504602	0.07002	0.0361443	0.0320921	0.0203854	0.194761	0.305213	0.31195	0.0432977	0.38097	0.2077038	0.005207935	0.0148891	0.159951	0.158582	0.229151	0.00288208	0.00387024	0.00746399	0.00986749	0.0441297	0.0760398	0.0275373	0.0174725	0.241405	0.00625771	0.000501023	0.00903958	166.4936	0.276257	0.639517	1.06613	2.0181	0.153471	0.0931159	0.206018	0.0557749	0.31225	0.17937	0.01424751	0.6344671
2641	1	-226.4175	-232.4014	5.98393	5.826057	0.0113365	0.0127939	0.131422	0.14829	0.0607115	0.042077	0.109506	0.0775165	0.00179008	0.0232475	0.0107098	0.12692	0.192153	0.346599	0.1086066	0.01860241	0.0474612	0.0252337	0.125123	0.149098	0.0403819	0.000940899	0.102128	0.00329447	0.128087	0.00365444	0.00766958	0.00320897	0.253906	0.0993733	0.0104406	0.003312674	116.8236	0.533146	0.8214	1.08164	1.56381	0.0895942	0.182868	0.4077	0.0480928	0.175688	0.0960571	0.02191508	0.1511595
2642	1	-232.4585	-235.5066	3.048079	2.030057	0.000426493	0.0445771	0.0123599	0.257333	0.0887351	0.050206	0.00198202	0.0896881	0.165032	0.319048	0.119639	0.222767	0.0254785	0.0432056	0.09165047	0.004108105	0.0746789	0.0933578	0.126751	0.221905	0.0929198	0.00685449	0.0209006	0.000367835	0.14533	0.00882285	0.0100186	0.0434108	0.0240447	0.100708	0.0299292	0.02217452	140.2863	0.296836	0.658172	1.07072	1.97427	0.134885	0.140213	0.194783	0.07677	0.312385	0.140964	0.02628262	0.843695
2643	1	-232.6046	-231.3298	-1.274782	2.835546	0.03894	0.161194	0.0130865	0.180479	0.0505609	0.0802014	0.0172418	0.224111	0.15351	0.0318855	0.468022	0.620244	0.0199546	0.196754	0.1197373	0.0006693245	0.0518454	0.00980912	0.166427	0.172876	0.100605	0.00351292	0.0390279	0.00989546	0.142849	0.00265028	0.0564662	0.00935594	0.187567	0.0423988	0.00471429	0.01581817	129.4223	0.376125	0.721996	1.08157	1.82031	0.211472	0.147507	0.194305	0.0739944	0.251074	0.121647	0.0164875	0.9594041
2644	1	-234.6023	-234.2729	-0.3293462	4.149833	0.00694547	0.322405	0.075518	0.13634	0.0191411	0.126917	0.00328809	0.0440258	0.0127768	0.517366	0.212383	0.110006	0.276875	0.152946	0.1613144	0.007184867	0.107508	0.106668	0.114662	0.197367	0.0821913	0.0022265	0.00611986	0.0154762	0.169738	1.28332e-05	0.00847228	0.0149396	0.0353832	0.102099	0.0371366	0.01686531	110.9785	0.462408	0.780236	1.08435	1.67301	0.141053	0.0965131	0.263175	0.0763692	0.308798	0.114091	0.02405018	0.7012552
2645	1	-239.6496	-233.8422	-5.807369	4.125129	0.0865028	0.0271342	0.0449434	0.370476	0.0970327	0.000507261	0.276909	0.150524	0.0103213	0.223839	0.281852	0.136945	0.196032	0.0916217	0.1900106	0.003517127	0.000534009	0.0915944	0.307872	0.153108	0.0523936	0.0398161	0.00175727	0.00947448	0.120868	0.105168	0.0212017	0.00971936	0.0745103	0.000832387	0.01115	0.003771511	325.6553	0.461107	0.779428	1.08436	1.6751	0.203026	0.0912881	0.203091	0.0730542	0.30854	0.121002	0.007288639	0.5174507
2646	1	-231.5649	-232.7758	1.210845	2.295749	0.0212055	0.0695505	0.0669811	0.157941	0.662308	0.0467045	0.083495	0.0497188	0.402729	0.516842	0.0476854	0.181478	0.158469	0.00945169	0.1795882	0.05541065	0.0221184	0.0711738	0.108892	0.145673	0.0478135	0.00259584	0.0157252	0.0033492	0.202789	0.162865	0.143715	0.00229076	0.0322064	0.0257984	0.0129937	0.01242297	40.93185	0.326195	0.68318	1.07589	1.91473	0.13401	0.253126	0.17822	0.065957	0.233466	0.135221	0.06783363	0.1831389
2647	1	-236.5627	-234.1521	-2.410563	2.069261	0.116799	0.228108	0.250334	0.0691569	0.144469	0.0637493	0.0460726	0.500236	0.358595	0.327671	0.338848	0.1974	0.0263131	0.49321	0.2510494	0.02403983	0.031281	0.04315	0.123226	0.143056	0.0394457	0.00588216	0.040633	0.0139863	0.315147	0.0309958	0.00729267	0.00121028	0.136833	0.0217429	0.0461181	0.01738205	93.91153	0.301405	0.662182	1.07163	1.96478	0.214386	0.0498956	0.269579	0.0621093	0.276822	0.127209	0.04142188	0.4196344
2648	1	-226.6655	-229.2539	2.588445	2.572224	0.085712	0.0903845	0.131166	0.0972771	0.0494458	0.112471	0.00722399	0.0145819	0.250453	0.353694	0.0772712	0.0846318	0.389679	0.0917647	0.1336392	0.005668005	0.00301407	0.0588956	0.286618	0.16851	0.050867	0.000884251	0.02219	0.00327862	0.0664743	0.0387645	0.0433349	0.016481	0.149128	0.0861536	0.00540674	0.009314981	127.7171	0.353199	0.704707	1.0794	1.86269	0.147334	0.198681	0.228561	0.0343847	0.317133	0.0739067	0.01498299	0.6217039
2649	1	-221.1716	-230.298	9.126376	4.717009	0.00845978	0.00626895	0.0196836	0.0133084	0.0193779	0.236169	0.0204544	0.0443692	0.154503	0.219213	0.0333343	0.0301723	0.151282	0.00355027	0.06113288	0.01061093	0.0134947	0.0823894	0.165213	0.0399362	0.0383473	0.0106072	0.00841614	0.00185477	0.280731	0.118402	0.0495075	0.000110173	0.183225	0.00193269	0.00583361	0.0113123	102.1238	0.489882	0.796848	1.08376	1.62951	0.159706	0.192011	0.151934	0.0750146	0.304241	0.117094	0.02192324	0.515996
2650	1	-237.7242	-236.2584	-1.46581	3.287664	0.33001	0.00513863	0.248636	0.101683	0.204514	0.0858838	0.105374	0.188761	0.120172	0.00453905	0.128134	0.0783168	0.567458	0.519408	0.1667144	0.02868178	0.0128171	0.0831013	0.276723	0.218725	0.0421443	0.00947274	0.0134685	0.0142385	0.0701951	0.0203684	0.0220807	0.0498372	0.0105791	0.112172	0.0440766	0.0200053	87.8933	0.41036	0.746306	1.08361	1.75972	0.193141	0.131664	0.175761	0.0568707	0.361457	0.0811065	0.04868708	0.4108955
2651	1	-230.0165	-226.8123	-3.204182	7.032256	0.526471	0.0865112	0.0557739	0.0134367	0.0384106	0.027489	0.0640205	0.451565	0.0650891	0.299481	0.0311161	0.232198	0.243414	0.0363646	0.1414339	0.01448279	0.00778235	0.0713568	0.128039	0.153195	0.0983026	0.00892112	0.00506682	0.000374532	0.186852	0.176117	0.0515086	0.0103439	0.0434885	0.0492169	0.00943455	0.000700885	130.0726	0.569446	0.840625	1.07888	1.51105	0.122861	0.175075	0.197135	0.0479702	0.33741	0.119549	0.01518367	0.04616044
2652	1	-248.254	-235.7996	-12.45441	1.077505	0.627367	0.0897421	0.122904	0.398448	0.594059	0.0158316	0.0747469	0.127658	0.120063	0.137042	0.471132	0.130056	0.533612	0.984502	0.3435349	0.00934794	0.00665554	0.176431	0.0151458	0.320656	0.0288794	0.00168732	0.00367619	0.00175566	0.0851468	0.15763	0.023681	0.00617609	0.129781	0.0341356	0.00856265	0.0038917	258.5203	0.152154	0.498869	1.01174	2.33723	0.115018	0.118329	0.227311	0.0726687	0.329644	0.137029	0.01323964	0.2939431
2653	1	-229.8572	-236.7743	6.917045	1.674886	0.0124307	0.106809	0.0963705	0.38633	0.0122267	0.0977389	0.0594822	0.0498369	0.0106501	0.298882	0.213815	0.0421397	0.0199734	0.0106124	0.06752833	0.01142981	0.0133715	0.0570198	0.125051	0.187243	0.00254496	0.035782	0.0248944	0.000578573	0.108929	0.0193394	0.0162185	0.0014671	0.136436	0.185172	0.0859515	0.02532159	118.4438	0.251119	0.615295	1.05923	2.07436	0.154199	0.0686286	0.285696	0.0979172	0.258882	0.134677	0.0367514	0.6889965
2654	1	-239.2358	-236.7405	-2.495276	2.12048	0.0324931	0.114361	0.00842585	0.750923	0.077531	0.353063	0.0473869	0.0557985	0.214119	0.401495	0.440428	0.395378	0.0169714	0.228159	0.1954449	0.02514268	0.000613166	0.0268949	0.121109	0.0951676	0.0977012	0.00722391	0.0138224	0.000777012	0.442625	0.0312741	0.0202528	0.0115423	0.0542096	0.0174345	0.0593516	0.02714626	84.59374	0.307244	0.667243	1.07273	1.95278	0.187077	0.178297	0.151038	0.0673924	0.368033	0.0481629	0.05228894	0.5191587
2655	1	-228.7797	-229.7941	1.014346	2.110676	0.0401706	0.0363526	0.372809	0.175661	0.0200105	0.189915	0.197742	0.545689	0.00641229	0.289492	0.147036	0.0168802	0.408128	0.696448	0.2332569	0.03381706	0.0219274	0.0223827	0.0756074	0.171719	0.123231	0.00171979	0.00304725	0.000188902	0.169088	0.0583958	0.0216488	0.00218008	0.281796	0.0428387	0.00422897	0.003019208	37.19686	0.306138	0.666289	1.07253	1.95505	0.162904	0.112455	0.203321	0.0817279	0.336023	0.103568	0.03683627	0.08196292
2656	1	-235.1199	-232.9624	-2.15751	2.37395	0.104804	0.554766	0.71231	0.271252	0.297333	0.901938	0.129934	0.23938	0.954612	0.194463	0.0954254	0.157285	0.0306752	0.060348	0.2906987	0.05724355	0.0144624	0.164853	0.0435935	0.0834856	0.0340178	0.00427808	0.00870592	0.00257133	0.265153	0.167428	0.0752095	0.00850714	0.0983553	0.00432812	0.0250513	0.01920784	16.74612	0.334171	0.689677	1.07704	1.89911	0.107177	0.272401	0.186273	0.0540345	0.266447	0.113667	0.07645139	0.2512425
2657	1	-222.5083	-233.4842	10.97596	3.922425	0.00740816	0.00338753	0.0186965	0.0279976	0.00570846	0.108994	0.028965	0.0279615	0.0327658	0.0935979	0.0125062	0.0121236	0.0981615	0.0746992	0.02480036	0.0007713503	0.0015013	0.129502	0.0306633	0.311502	0.0381953	0.00940099	0.0488868	0.0071527	0.06837	0.00946701	0.0264489	0.0219196	0.143805	0.0856981	0.0674881	0.008752322	253.889	0.450049	0.772483	1.08441	1.69306	0.151755	0.140514	0.270001	0.0554219	0.298695	0.0836129	0.009523673	0.9190071
2658	1	-243.5817	-244.8374	1.25571	1.935623	0.274664	0.429906	0.148451	0.109261	0.0487442	0.422203	0.0843027	0.103399	0.0621299	0.21574	0.0460083	0.00505122	0.318366	0.305361	0.1656719	0.004641316	0.0375837	0.082731	0.0257165	0.141818	0.105803	0.0943503	0.0686262	0.00388969	0.302185	0.00170873	0.0265585	0.00189708	0.0422509	0.00239666	0.0624848	0.0442124	45.11686	0.285467	0.647989	1.06829	1.99825	0.231987	0.0784169	0.169065	0.110499	0.325101	0.0849312	0.04885371	0.9049956
2659	1	-256.7976	-245.4343	-11.36331	2.528628	0.0957451	0.28688	0.0331781	0.371846	0.183131	0.0567907	0.390991	0.101245	0.00963947	1.92561	0.0215842	0.0633429	0.160634	0.0565359	0.3082082	0.01730251	0.00444491	0.33348	0.0891652	0.0821191	0.0022265	0.00641267	0.00326082	0.00693229	0.0277757	0.209836	0.1075	0.00496191	0.0745087	0.0119446	0.0354318	0.006202532	151.209	0.349154	0.701565	1.07895	1.87034	0.103623	0.145937	0.227334	0.121144	0.289384	0.112578	0.02350504	0.2638809
2660	1	-246.7071	-237.4103	-9.296728	1.062537	0.363024	0.545721	0.209228	0.101798	0.0710949	0.497161	0.0678	0.217674	1.48643	0.0206651	0.193926	0.379993	0.175539	0.0758589	0.30775	0.01383876	0.0110108	0.13275	0.0680046	0.0958507	0.0475819	0.00262933	0.0398584	0.00491484	0.0381453	0.0752164	0.0442917	0.0374793	0.257663	0.113672	0.0309317	0.008138361	104.5953	0.14926	0.494774	1.00964	2.34633	0.109844	0.128965	0.269253	0.0681826	0.326234	0.0975211	0.02197712	0.3703106
2661	1	-224.2003	-238.4782	14.27794	3.42953	0.0489214	0.11561	0.05959	0.0734796	0.0216981	0.0194995	0.102001	0.00557972	0.137239	0.0204537	0.0221527	0.018575	0.0586498	0.0868302	0.04229462	0.02746543	0.0150567	0.0473352	0.128355	0.294587	0.0762456	0.0151494	0.0172842	0.0190798	0.0652687	0.0408582	0.0276782	0.0110914	0.15493	0.0431699	0.0439112	0.01100348	76.05515	0.419984	0.752841	1.08395	1.74323	0.167475	0.195817	0.186296	0.0787874	0.272986	0.0986386	0.03846891	0.2860357
2662	1	-219.5141	-235.948	16.43385	4.289175	0.00139835	0.0379977	0.0177045	0.00812607	0.0144176	0.0222994	0.0345359	0.0325957	0.010069	0.0905093	0.0148034	0.00119959	0.0359723	0.0458515	0.02784083	0.003304322	0.0188358	0.0169185	0.20509	0.139101	0.0502209	0.00222351	0.110764	0.0182619	0.192638	0.0560988	0.00783988	0.0138881	0.0555379	0.055818	0.0567639	0.004234224	442.9429	0.469575	0.784651	1.08426	1.66152	0.160016	0.12305	0.238603	0.0717817	0.32089	0.0856588	0.007538546	0.5616765
2663	1	-246.7554	-234.6728	-12.08263	1.239395	0.0239169	0.214246	1.74432	0.545891	0.0374312	1.9504	0.042411	0.0358423	0.0750497	0.680247	0.547498	0.627705	0.351167	0.00327503	0.3846138	0.02963496	0.0217558	0.0832871	0.0105904	0.0779806	0.0205538	0.0014738	0.0360102	0.00634567	0.0411783	0.17663	0.163267	0.00261588	0.109888	0.22444	0.0239827	0.01048359	64.30263	0.18212	0.538527	1.03059	2.24876	0.138978	0.181166	0.217566	0.0504554	0.291117	0.120717	0.04011856	0.2613153
2664	1	-233.7919	-231.483	-2.30898	2.556445	0.0270616	0.0606908	0.120956	0.0232339	0.105488	0.112437	0.136008	0.00351385	0.212839	0.0907906	0.164109	0.0253775	0.169106	0.226895	0.07703938	1.724831e-05	0.0351483	0.0388553	0.0175552	0.126068	0.0935651	0.00286409	0.0570708	0.00456183	0.196591	0.00320315	0.00697262	0.012895	0.324744	0.010859	0.0690467	0.05467628	193.251	0.351744	0.70358	1.07924	1.86544	0.113055	0.120094	0.299245	0.0513861	0.303265	0.112955	0.05469353	0.9996846
2665	1	-228.5489	-236.8888	8.339851	1.255828	0.00131974	0.166777	0.108278	0.0395229	0.125728	0.00544271	0.0905555	0.0342577	0.10876	0.356075	0.0608345	0.136216	0.0100564	0.21264	0.07653019	0.02537952	0.0117005	0.0792207	0.0392517	0.156671	0.011733	0.0359601	0.0173668	0.014781	0.298552	0.0108157	0.000694016	0.016561	0.10399	0.0928506	0.109851	0.007903336	98.86571	0.185024	0.542132	1.03216	2.24068	0.217307	0.125308	0.270667	0.0718937	0.22509	0.0897337	0.03328286	0.2374597
2666	1	-218.5466	-232.3832	13.83659	3.213045	0.0324811	0.0503822	0.0154663	0.00739935	0.0304284	0.0195425	0.0648792	0.0181906	0.0126459	0.0308756	0.0385426	0.0511942	0.0215117	0.0829114	0.06146422	0.001965751	0.0269975	0.00872574	0.22394	0.239238	0.0180277	0.0129438	0.00127083	0.00516001	0.198274	0.010827	0.119633	0.0151323	0.0766859	0.0116773	0.0314667	0.006235278	291.3528	0.4051	0.742681	1.08338	1.76884	0.165558	0.116962	0.233514	0.0375698	0.304588	0.141808	0.008201029	0.7603044
2667	1	-229.7543	-230.4376	0.6833262	1.855928	0.234675	0.155556	0.0290072	0.0428752	0.121451	0.126562	0.0262924	0.325038	0.698667	0.263227	1.00238	0.0923511	0.0731033	0.0499979	0.2350163	0.0364274	0.00601235	0.0251717	0.118233	0.226736	0.0352324	0.0105095	0.0197042	0.000903459	0.233637	0.013757	0.0131091	0.00223492	0.0899566	0.165088	0.0397145	0.002893379	40.89915	0.275448	0.638763	1.06593	2.01986	0.117408	0.127705	0.263522	0.107802	0.300644	0.0829191	0.03932078	0.07358397
2668	1	-208.584	-231.5186	22.9346	3.667242	0.0307228	0.00899523	0.0061342	0.0253714	0.0020369	0.0156589	0.0490281	0.00694114	0.00125309	0.00553109	0.0423619	0.034619	0.0468374	0.0318231	0.01818942	0.00391047	0.0148196	0.0251357	0.108103	0.236784	0.116834	0.0171655	0.00741125	0.00128369	0.17938	0.0671488	0.0223865	0.0108063	0.063858	0.0935633	0.0353203	0.009530252	213.0958	0.435092	0.762854	1.08429	1.71777	0.0993808	0.0980951	0.319976	0.0565371	0.293689	0.132322	0.01344072	0.709058
2669	1	-235.9052	-234.5573	-1.347813	3.52688	0.0735429	0.187114	0.29974	0.0737133	0.0805612	0.222188	0.0195037	0.269314	0.637423	0.169663	0.0395503	0.000750291	0.0399626	0.16031	0.1567246	0.01347787	0.0637633	0.00117278	0.187993	0.159978	0.0314932	0.0206089	0.0043947	0.00651898	0.340484	0.00866877	0.00253136	0.0126671	0.09036	0.0229232	0.046443	0.008048367	84.39796	0.426319	0.757076	1.08412	1.73249	0.127524	0.128031	0.321119	0.0445464	0.284072	0.0947069	0.02152623	0.3738864
2670	1	-228.151	-233.3016	5.150579	1.266451	0.0883902	0.0395676	0.105937	0.101673	0.0858511	0.157981	0.0512829	0.00767249	0.131305	0.294784	0.0187641	0.0876536	0.0420735	0.0223674	0.08602734	0.0116462	0.00418105	0.0937082	0.0423739	0.245169	0.00112423	0.0179699	0.0170608	0.0286189	0.249882	0.0896357	0.028024	0.0147482	0.0094236	0.106693	0.0513876	0.008932945	195.7841	0.186889	0.544426	1.03316	2.23553	0.16543	0.0905445	0.270269	0.0818184	0.298262	0.0936761	0.02057915	0.4340775
2671	1	-234.7905	-233.1694	-1.621005	1.92743	0.0792835	0.261448	0.121395	0.282747	0.155897	0.00653682	0.689797	0.565845	0.260786	0.0745664	0.0175483	0.226343	0.869545	0.101001	0.2509415	0.03069776	0.00654135	0.0358345	0.209303	0.124191	0.0310363	0.0113941	0.0694104	0.00289252	0.120178	0.0541879	0.0564606	0.026644	0.165435	0.0722926	0.0141993	0.00074554	50.29512	0.284455	0.647068	1.06806	2.00041	0.141899	0.154505	0.263372	0.0617876	0.205708	0.172728	0.0314433	0.02371062
2672	1	-235.4665	-229.3159	-6.150596	2.496942	0.361166	0.124368	0.0686918	0.0675557	0.0422411	0.295223	0.565465	0.0333586	0.0121778	0.0495616	0.00932515	0.0373687	0.231352	0.0181758	0.08678733	-0.001339202	7.93309e-05	0.0194956	0.224337	0.213475	0.0299824	0.00231402	0.00256084	0.0449581	0.272916	0.0109748	0.0020201	0.00467633	0.05295	0.105403	0.0138576	0.02144548	279.6404	0.346167	0.699227	1.07859	1.87601	0.150314	0.124474	0.305005	0.0411332	0.307205	0.071868	0.02010627	1.066606
2673	1	-222.8416	-230.5231	7.6815	1.738282	0.0442183	0.00545574	0.104454	0.0182855	0.0853433	0.0202887	0.00835439	0.100102	0.00448505	0.445888	0.0287908	0.0128725	0.0148092	0.0754146	0.07471826	0.00526184	0.0479656	0.0042648	0.307	0.233413	0.000965639	0.00260915	0.0179577	0.0070094	0.25329	0.0124233	0.00247219	0.00476172	0.0622326	0.0147101	0.0289248	0.006446206	207.4516	0.259898	0.623946	1.06181	2.05434	0.0854594	0.104518	0.333361	0.0734963	0.310152	0.0930125	0.01170805	0.5505792
