Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2461	1	-193.8687	-218.1923	24.32355	2.656452	0.113406	0.0315565	0.0657535	0.0332195	0.0149945	0.00783685	0.14695	0.0041324	0.0267626	0.00519365	0.00148644	0.0303036	0.0406149	0.0376069	0.05336003	0.02921438	0.00783556	0.141184	0.223407	0.0664975	0.00235512	0.00811258	0.0445903	0.00201224	0.126864	0.0249484	0.198278	0.0100382	0.113978	0.00302848	0.0268701	0.0005848437	53.42227	0.360805	0.710538	1.0802	1.84846	0.124802	0.19103	0.180145	0.0673621	0.331991	0.10467	0.02979922	0.01962614
2462	1	-193.963	-221.9363	27.97328	1.975089	0.0110832	0.0449283	0.016205	0.00952081	0.0066496	0.0225424	0.0779625	0.00708063	0.0077899	0.0182129	0.00387985	0.0361246	0.011738	0.0192042	0.02872977	-0.01603244	0.00421589	0.208309	0.035716	0.282754	0.0276503	0.0115121	0.0587952	0.0259887	0.101126	0.0441537	0.0727038	0.0116444	0.0838011	0.0229428	0.0086868	0.03447646	74.54133	0.290283	0.652338	1.06935	1.98803	0.159947	0.195106	0.151259	0.0797757	0.291373	0.122539	0.01844401	1.869249
2463	1	-213.4873	-219.6634	6.176041	6.610613	0.113599	0.017062	0.106224	0.157261	0.153969	0.159657	0.243017	0.00963999	0.0839766	0.097968	0.0417792	0.660864	0.0941587	0.0101183	0.1529328	0.05733161	0.00198519	0.0198228	0.0376523	0.25025	0.00739785	0.00112417	0.118645	0.0010391	0.157379	0.0190203	0.198705	0.0609632	0.0915373	0.0198535	0.014625	0.07930533	22.34849	0.557758	0.834564	1.07986	1.52782	0.199578	0.182044	0.214346	0.0665503	0.285198	0.052284	0.1366369	0.5804091
2464	1	-205.2302	-222.9552	17.72493	2.678076	0.0487033	0.101935	0.014087	0.0146638	0.1259	0.0026303	0.183797	0.0421274	0.000502439	0.0962483	0.116519	0.0625686	0.239115	0.00537731	0.05470526	0.0335238	0.00887584	0.0986442	0.23899	0.192929	0.0212444	0.0101387	0.0462177	0.00101946	0.17539	0.0602254	0.0359624	0.0199958	0.0601519	0.0156158	0.0146002	0.03918108	19.26295	0.362715	0.711987	1.08039	1.84491	0.109789	0.251794	0.225917	0.0733849	0.255146	0.0839689	0.07270487	0.5389058
2465	1	-206.7649	-220.5537	13.78877	0.8886286	0.0351355	0.234357	0.14181	0.00602464	0.0791775	0.115558	0.299854	0.0679396	0.513913	0.277089	0.248558	0.0695304	0.0218113	0.0463345	0.1382639	0.0911127	0.000997511	0.25562	0.206715	0.121957	0.00277372	0.0104841	0.0533892	0.00179322	0.0713247	0.0152802	0.161211	0.00323954	0.0649285	0.0153462	0.0149406	0.02521453	13.71422	0.114232	0.440512	0.978782	2.46647	0.145437	0.26744	0.163665	0.0530081	0.267155	0.103295	0.1163272	0.2167552
2466	1	-209.3385	-225.2018	15.86334	1.420652	0.0183282	0.0613443	0.222646	0.0391142	0.013957	0.034299	0.0650048	0.234292	0.023089	0.0679462	0.0227101	0.0498021	0.254768	0.0307761	0.06934113	0.05832814	0.00762352	0.148502	0.0854378	0.0663094	0.0203544	0.00085043	0.0252554	0.00094967	0.244862	0.125133	0.189923	0.0326387	0.0123457	0.0268674	0.0129473	0.005255728	36.74967	0.212801	0.574793	1.0454	2.16701	0.177396	0.181697	0.144542	0.0654338	0.343872	0.087059	0.06358387	0.0826582
2467	1	-205.0809	-214.3575	9.276672	3.225561	0.484088	0.197054	0.198203	0.209721	0.0312277	0.61749	0.0488489	0.0631053	0.0743882	0.213765	0.0309691	0.15686	0.23885	0.0211669	0.1827987	0.03022481	0.000425697	0.0376937	0.0374521	0.315135	0.00151964	0.0131899	0.0165991	0.00327365	0.111909	0.0478854	0.230784	0.008319	0.116656	0.0344247	0.0247334	0.08695881	8.327874	0.405992	0.743299	1.08342	1.76729	0.13786	0.224731	0.198595	0.0623676	0.231826	0.144621	0.1171836	0.7420731
2468	1	-204.9555	-218.7711	13.81558	1.540407	0.178469	0.0243272	0.0213196	0.0835116	0.0529225	0.00568427	0.154264	0.00450081	0.219041	0.0736893	0.075234	0.0322199	0.16433	0.0275802	0.09320075	0.04267361	0.000128152	0.0306841	0.305348	0.26046	0.0050961	0.000918124	0.0165553	0.00279439	0.119569	0.0220487	0.171239	0.0126112	0.0137592	0.032116	0.00667303	0.03425244	33.86847	0.231498	0.595147	1.05271	2.12065	0.14868	0.180066	0.27707	0.0350758	0.254805	0.104303	0.07692605	0.4452645
2469	1	-206.5911	-217.0877	10.49665	6.332122	0.392682	0.251841	0.121762	0.037123	0.133969	0.20691	0.212148	0.177759	0.0133925	0.0118597	0.0928522	0.0209039	0.00674118	0.11274	0.09614113	0.1055859	0.00168564	0.0216348	0.114269	0.243805	0.0039965	0.00489812	0.0150343	0.00483813	0.0805103	0.0142199	0.10142	0.0101709	0.250196	0.104716	0.0286054	0.003690377	16.92013	0.549483	0.8302	1.0805	1.53981	0.196615	0.179653	0.188293	0.0476197	0.225262	0.162556	0.1092762	0.03377109
2470	1	-207.0506	-220.671	13.62036	4.559187	0.0882689	0.000371654	0.0424619	0.0596577	0.138513	0.0371364	0.129332	0.0593544	0.469578	0.106642	0.332208	0.0284386	0.264235	0.0579875	0.1497849	0.08725705	0.00470975	0.147727	0.0230156	0.191826	0.0465082	0.00419506	0.076471	0.00144875	0.109531	0.121476	0.124605	0.00573914	0.0272408	0.0909269	0.0245798	0.006161266	8.06871	0.482671	0.792568	1.08397	1.64079	0.177507	0.233378	0.187234	0.0634873	0.220052	0.118341	0.09341832	0.06595351
2471	1	-212.0224	-224.4278	12.40534	3.498364	0.0383331	0.438474	0.106556	0.0702438	0.207783	0.041138	0.116778	0.00756988	0.0232183	0.0444468	0.0548399	0.024859	0.297408	0.0501482	0.08641265	0.02034127	0.000872051	0.363907	0.0410335	0.0830335	0.0335691	0.00298288	0.0536407	0.0114215	0.0666759	0.0090502	0.107977	0.0154495	0.116019	0.0908328	0.00353593	0.02228024	24.26737	0.424485	0.755855	1.08407	1.73559	0.144993	0.280222	0.167925	0.0581036	0.277666	0.0710907	0.04262151	0.5227464
2472	1	-202.8466	-220.6044	17.75771	3.778151	0.0640996	0.0294133	0.00607419	0.0740043	0.00357431	0.0411994	0.0490282	0.0135278	0.0609833	0.0340619	0.160505	0.133932	0.00477949	0.000480485	0.05976324	0.0181621	0.0101622	0.0690234	0.156028	0.254927	0.0121171	0.00129531	0.0223789	0.00373449	0.0946962	0.183932	0.0813951	0.0187772	0.0729144	0.0182441	0.000374922	0.0003735533	96.99643	0.441744	0.76717	1.08437	1.70672	0.176802	0.188765	0.214903	0.0645196	0.282485	0.0725249	0.01853566	0.02015323
2473	1	-221.018	-221.6304	0.6124164	2.108011	0.163557	0.664184	0.0948859	0.0471955	0.145566	0.08122	0.171186	0.122989	0.010869	0.301497	1.04079	0.399053	0.299229	0.198703	0.1704228	0.03085895	0.00134253	0.305972	0.00726529	0.238115	0.0273351	0.00720466	0.00693616	0.00014271	0.104178	0.00474094	0.198221	0.0141232	0.0799621	0.00355647	0.000905946	0.04933069	11.53915	0.305836	0.666029	1.07247	1.95566	0.0740243	0.290631	0.188508	0.0440046	0.292255	0.110577	0.08018963	0.6151754
2474	1	-208.7944	-217.5657	8.771224	2.079939	0.0530633	0.112948	0.545716	0.0813097	0.285156	0.115682	0.118964	0.069053	0.259118	0.0224959	0.0914597	0.408642	0.426846	0.3373	0.2450521	0.1331195	0.00225536	0.0822219	0.00979845	0.422028	0.0089159	0.000594594	0.112906	0.00278055	0.0530849	0.0916363	0.0902388	0.0219848	0.0932243	0.00271289	0.00561694	0.0199764	8.149675	0.302634	0.663254	1.07187	1.96225	0.153557	0.202108	0.169685	0.0443327	0.30413	0.126188	0.1530959	0.1304829
2475	1	-201.909	-219.172	17.26298	3.107296	0.0423317	0.0594559	0.0493506	0.0150803	0.142364	0.00390606	0.069449	0.0196468	0.0686103	0.0322182	0.00833364	0.0102252	0.113513	0.0547987	0.06164681	0.01326907	0.00453489	0.151097	0.102312	0.161512	0.0294955	0.00752866	0.052958	0.00323238	0.233886	0.05195	0.105084	0.0118412	0.0730446	0.0107385	0.000784843	0.05139162	38.40619	0.397396	0.737301	1.083	1.78231	0.107117	0.171436	0.140229	0.0578586	0.391765	0.131593	0.06466069	0.7947893
2476	1	-210.1203	-225.9924	15.87214	3.335743	0.159413	0.0405756	0.104576	0.173605	0.116408	0.0441922	0.209633	0.0326104	0.0848075	0.000650709	0.144964	0.0601093	0.00251709	0.116916	0.1095375	0.1275435	0.0304015	0.263209	0.0350871	0.206892	0.0211724	0.0040651	0.0238402	0.00197703	0.12775	0.0175859	0.0667458	0.0010542	0.0732344	0.0736258	0.0533594	0.05528602	16.87884	0.413676	0.748572	1.08374	1.75402	0.142744	0.163273	0.168029	0.0641845	0.26149	0.200279	0.1828295	0.302391
2477	1	-193.0918	-222.7941	29.70226	3.594381	0.087426	0.0459871	0.0218553	0.00917917	0.00174504	0.00191292	0.0310297	0.000226256	0.0360813	0.00278797	0.00395839	0.00101567	0.0287562	0.00532264	0.02387656	-0.003713809	0.00514867	0.0370126	0.0113916	0.160223	0.0065002	0.0221002	0.0409994	0.00400537	0.123081	0.0146132	0.16055	0.000237353	0.123331	0.287232	0.00357389	0.02206244	47.33942	0.430589	0.759901	1.08421	1.7253	0.151565	0.168383	0.201596	0.0330225	0.288071	0.157362	0.01834863	1.202402
2478	1	-206.8532	-220.8545	14.00128	2.462508	0.134827	0.448563	0.121649	0.0229703	0.189233	0.0629755	0.240497	0.0682914	0.0576907	0.041015	0.14777	0.0354796	0.0410635	0.0132621	0.1131854	0.07407528	0.00202941	0.0683585	0.0190386	0.0998525	0.0106683	0.00965438	0.0132762	0.00446284	0.233875	0.0349877	0.323358	0.0242418	0.089531	0.0476692	0.0189961	0.03373747	15.84338	0.342873	0.696631	1.07819	1.88231	0.226905	0.159283	0.183416	0.0645249	0.28488	0.0809907	0.1078128	0.3129266
2479	1	-194.5187	-215.2163	20.69759	4.387541	0.020843	0.134181	0.0309581	0.0446615	0.104528	0.0244595	0.0937712	0.0358113	0.0415854	0.0400006	0.0793051	0.0439814	0.0410804	0.0724112	0.05863907	0.06699402	0.000871745	0.00755194	0.00188038	0.292601	0.0730385	0.0029949	0.0753491	0.00944433	0.189762	0.043029	0.2344	0.00134414	0.0588515	0.00542812	0.00345226	0.05379105	17.49901	0.474462	0.787628	1.08417	1.65374	0.169642	0.170032	0.195389	0.0749772	0.273859	0.116102	0.1207851	0.4453452
2480	1	-189.0101	-215.7401	26.72998	3.500924	0.0386977	0.0107369	0.032279	0.00402674	0.0183776	0.00720455	0.0440432	0.0739153	0.0338447	0.0114547	0.0624409	0.0122758	0.0649207	0.0422779	0.04926503	0.02908349	0.00484185	0.191964	0.0614881	0.189354	0.0164581	0.0012981	0.04341	0.00344775	0.181206	0.0493368	0.146113	0.00411468	0.0383119	0.0492758	0.0193806	0.009949578	32.24931	0.42465	0.755965	1.08408	1.73531	0.118621	0.247918	0.18249	0.0739706	0.274665	0.102335	0.03903307	0.2549013
2481	1	-196.548	-221.9022	25.35422	4.167227	0.0158772	0.0211775	0.00278376	0.0144264	0.0600128	0.0419273	0.0768604	0.0097846	0.0677489	0.0412342	0.0777266	0.0530047	0.0148558	0.0155518	0.05041901	0.02374057	0.00815624	0.327484	0.0414729	0.241006	0.0214421	0.00385982	0.0503927	0.022161	0.139888	0.0342406	0.0769385	0.00787507	0.000280605	0.00283396	0.0219679	0.0334408	27.89087	0.463319	0.7808	1.08434	1.67154	0.146743	0.158757	0.24963	0.0822144	0.294141	0.0685137	0.05718137	0.5848198
2482	1	-201.2205	-220.8339	19.61341	3.161844	0.00714087	0.0151982	0.00309659	0.0141811	0.00409068	0.00720505	0.0312196	0.00765242	0.0483727	0.016278	0.146464	0.0156407	0.00103098	0.103535	0.0311	0.01389198	0.00829342	0.0309038	0.157757	0.200345	0.00953403	0.0140074	0.130933	0.000413757	0.291896	0.0356504	0.0878393	0.00256742	0.0255581	0.000510343	0.00379134	0.007463316	134.1054	0.401407	0.740113	1.08321	1.77527	0.121414	0.129457	0.1711	0.0756663	0.282627	0.219736	0.0213553	0.3494832
2483	1	-211.5469	-224.3947	12.84779	3.591019	0.054008	0.125596	0.00159776	0.0365963	0.004637	0.213974	0.0535157	0.0686107	0.0481113	0.402618	0.0853331	0.0181259	0.245447	0.0108035	0.1442755	0.0258991	0.00546837	0.122087	0.142516	0.165695	0.0850082	0.0132752	0.0364074	0.00740441	0.154681	0.0565238	0.0544412	0.0227689	0.114593	0.00352862	0.0156011	0.08456253	15.39605	0.430379	0.759762	1.0842	1.72565	0.136127	0.292652	0.120766	0.0554823	0.297373	0.0976	0.1104616	0.7655376
2484	1	-193.6306	-215.6513	22.02074	2.222827	0.0883973	0.00613029	0.0274964	0.0282323	0.0443009	0.0272808	0.0975927	0.0541779	0.0718392	0.127576	0.0255167	0.170908	0.0201038	0.0279297	0.06500275	0.02944855	0.00485022	0.0865281	0.0502371	0.119761	0.000769431	0.00416176	0.0171183	0.000161684	0.256266	0.0645569	0.226466	0.0119243	0.0710592	0.0755073	0.0106319	0.01321514	27.06914	0.318498	0.676794	1.07468	1.93003	0.137785	0.212157	0.166271	0.100201	0.279902	0.103683	0.04266368	0.3097514
2485	1	-201.4651	-220.3827	18.91754	1.953222	0.0358437	0.126909	0.119201	0.0304507	0.0750808	0.160024	0.127324	0.0376817	0.0946876	0.139414	0.00272332	0.0696163	0.0193104	0.0114708	0.05991284	0.03523833	0.010311	0.0434894	0.0771229	0.201218	0.0395819	0.00451567	0.00329364	0.00627266	0.27705	0.00528562	0.0807077	0.00405335	0.19392	0.0394365	0.0137426	0.01138246	31.29996	0.287626	0.649945	1.06877	1.99365	0.138328	0.163915	0.256315	0.0914747	0.287851	0.0621163	0.0466208	0.2441499
2486	1	-194.2514	-218.5966	24.34519	3.573292	0.0182918	0.0812245	0.0349961	0.0251898	0.0324238	0.00489893	0.0138499	0.0212441	0.00269845	0.0039767	0.0754053	0.0451575	0.0970528	0.00965716	0.05300852	0.02737061	0.0137928	0.0190173	0.309099	0.165167	0.0605075	0.00114665	0.0250996	3.94972e-05	0.108368	0.0310836	0.116733	0.0145785	0.0225081	0.111323	0.00153672	0.0050618	45.40627	0.429265	0.759027	1.08418	1.72752	0.11696	0.225629	0.189145	0.0563266	0.308617	0.103322	0.03243241	0.1560722
2487	1	-211.2381	-228.7655	17.5274	2.952741	0.00118573	0.025674	0.0275798	0.000921335	0.00235139	0.0351311	0.0861961	0.0685472	0.0573808	0.0334857	2.48508e-05	0.0490626	0.00983711	0.108325	0.03643679	0.01649715	0.0110052	0.200169	0.0727317	0.212786	0.0384119	0.000284437	0.0143795	0.00101995	0.11195	0.136273	0.0771836	0.013349	0.020117	0.0680322	0.0223068	0.001622018	126.6118	0.385572	0.728877	1.08227	1.80328	0.157023	0.177501	0.199354	0.0886645	0.331907	0.0455495	0.01811916	0.08951946
2488	1	-229.2784	-228.674	-0.604403	1.196539	0.397191	0.433882	0.235993	0.0211093	0.366079	0.0744642	0.861411	0.377857	0.229584	0.436432	0.700908	0.211131	0.192528	0.112064	0.2856453	0.1372456	0.0113928	0.131583	0.0780904	0.201446	0.0634755	0.000616156	0.0174484	0.00317717	0.181592	0.0216322	0.154874	0.0193505	0.0325069	0.0295226	0.0532918	0.01415678	12.82103	0.174425	0.528787	1.02622	2.27057	0.139021	0.183931	0.216557	0.0691077	0.353139	0.0382441	0.1514024	0.09350432
2489	1	-199.5038	-220.7918	21.288	2.766538	0.030787	0.0188747	0.0393786	0.00768726	0.115141	0.0030403	0.0603274	0.164411	0.0241737	0.0436626	0.157406	0.0299128	0.0703252	0.259946	0.06966216	0.0462671	0.00804452	0.053295	0.0516638	0.0657652	0.015788	0.00675658	0.0253945	0.00108321	0.216226	0.0440405	0.247894	0.00130832	0.232914	0.00589538	0.023932	0.0002532665	16.66932	0.370354	0.717724	1.08109	1.83083	0.177339	0.128197	0.198111	0.074975	0.346473	0.0749044	0.04652036	0.005444207
2490	1	-200.7541	-230.3454	29.59136	0.9296029	0.0480569	0.0398496	5.2242e-05	0.00993808	0.0222212	0.0594934	0.0356249	0.00266403	0.0224693	0.0202404	0.00858865	0.00504777	0.0498252	0.0345004	0.02722676	0.02158517	0.034024	0.253721	0.105999	0.00829356	0.00472287	0.00130993	0.0409244	0.000592594	0.0468374	0.061783	0.32875	0.00927718	0.0841719	0.015163	0.00443045	0.01741635	74.2558	0.122702	0.454519	0.98728	2.4355	0.118403	0.286273	0.205787	0.0616823	0.251824	0.07603	0.03900152	0.4465556
2491	1	-179.6555	-221.9808	42.3252	1.694391	0.00369855	0.000404179	0.00108543	0.00436615	0.00376124	0.0198178	0.00186319	0.00177602	0.000228486	0.00453105	0.00209861	0.00353188	0.00234976	0.00117472	0.002056423	0.0004698039	0.00774171	0.122706	0.0563852	0.168706	0.00896684	0.000500624	0.09966	0.0058384	0.141923	0.0250536	0.137869	0.00154688	0.149346	0.0304346	0.0433218	0.001734737	424.5557	0.253851	0.61801	1.06006	2.06808	0.162702	0.152955	0.182026	0.0915617	0.337488	0.0732681	0.00220454	0.7868926
2492	1	-198.4716	-228.226	29.75436	3.530174	0.00322639	0.0146796	0.0247482	0.0335111	0.00849227	0.00231094	0.0407724	0.0235771	0.00594421	0.0275799	0.0269464	0.111217	0.00355395	0.00956817	0.02216877	0.02977918	0.0269343	0.0414497	0.339451	0.151052	0.00624778	0.0217068	0.00255885	0.00279651	0.0977718	0.0670973	0.145915	0.0284605	0.00511072	0.0607234	0.00272375	0.004365813	60.90358	0.426529	0.757215	1.08412	1.73213	0.107945	0.272106	0.142963	0.0686563	0.24518	0.163149	0.03414499	0.127861
2493	1	-209.6016	-223.5055	13.90385	2.23386	0.0193145	0.106786	0.15049	0.251642	0.0222076	0.105602	0.380444	0.0722697	0.0577238	0.0764253	0.000798991	0.0125486	0.0175997	0.222276	0.1797696	0.07683878	0.0322615	0.0690495	0.0626083	0.168633	0.00694766	0.00623733	0.082556	0.0186917	0.129352	0.118296	0.183973	0.0179613	0.037501	0.0635697	0.00236142	0.02485592	16.69137	0.319679	0.677781	1.07487	1.92767	0.124469	0.172398	0.183559	0.0746316	0.3587	0.0862431	0.1016947	0.2444171
2494	1	-201.9681	-219.2932	17.32511	2.649833	0.00453451	0.159509	0.0476379	0.0446937	0.0460309	0.247722	0.00725676	0.0481287	0.0158045	0.374231	0.105843	0.031823	0.216842	0.112631	0.0960802	0.07921038	0.00137424	0.132494	0.00445483	0.212695	0.0220307	0.0137046	0.0119536	0.00865853	0.149983	0.039609	0.139468	0.0118771	0.235766	0.00708776	0.00884284	0.009119142	12.15865	0.360217	0.710091	1.08014	1.84955	0.088486	0.188281	0.204385	0.0608753	0.304429	0.153544	0.08832952	0.10324
2495	1	-203.3764	-224.981	21.60454	1.653659	0.0572139	0.0235165	0.101646	0.0521242	0.000549485	0.00601694	0.0166683	0.00557435	0.00596455	0.0377681	0.0771478	0.0146378	0.0303106	0.0358746	0.03821719	0.01054662	0.00366906	0.0156284	0.0176934	0.144059	0.00552562	0.00281048	0.0584653	0.00939973	0.264041	0.195694	0.158925	0.00405615	0.0924508	0.00845064	0.0191321	0.02714939	90.68632	0.248114	0.612284	1.0583	2.0813	0.121724	0.194169	0.31748	0.0889815	0.18268	0.0949658	0.03769601	0.7202193
2496	1	-191.0353	-221.2107	30.17541	2.884054	0.00375181	0.041817	0.00447607	0.0049517	0.0113585	0.0378288	0.0121796	0.0109776	0.0324116	0.00376638	0.00584251	0.0129021	0.000615793	0.00478115	0.0209311	0.004002457	0.00669819	0.0776173	0.0698281	0.224426	0.00108407	0.00301496	0.0361217	0.00189129	0.222013	0.0879704	0.0506406	0.00321075	0.137965	0.0349284	0.04259	0.001402205	220.8499	0.380088	0.724899	1.08188	1.81313	0.143517	0.161507	0.272181	0.100009	0.200108	0.122678	0.005404662	0.2594437
2497	1	-212.6751	-224.0914	11.41625	4.827084	0.0585322	0.255919	0.119799	0.283424	0.0609016	0.0413898	0.0502329	0.142957	0.0469317	0.0453073	0.365467	0.192233	0.099101	0.0208259	0.1360964	0.06016012	0.00237795	0.0918711	0.169297	0.203185	0.0190148	0.0150807	0.0138511	0.0044829	0.12885	0.0959833	0.153325	0.0337927	0.0340195	0.0324241	0.00244568	0.1114607	10.07744	0.494734	0.799696	1.08359	1.62198	0.0868352	0.220515	0.209843	0.0875781	0.277227	0.118002	0.1716208	0.6494591
2498	1	-213.6367	-223.8044	10.16771	1.767885	0.169344	0.0877829	0.111508	0.0765524	0.0140215	0.0674662	0.229232	0.0741446	0.0882195	0.450908	0.0749705	0.0935798	0.0577956	0.0303564	0.1850379	0.1210395	0.0334269	0.126229	0.195246	0.187972	0.00473874	0.00505192	0.080616	0.00574271	0.174535	0.0510193	0.0681648	0.0012755	0.0209388	0.041652	0.00339062	0.06021035	15.02695	0.2639	0.62782	1.06293	2.04535	0.120034	0.224407	0.188436	0.0546253	0.272983	0.139516	0.1812498	0.3321953
2499	1	-199.8699	-221.952	22.08214	2.64254	0.0150989	0.0494728	0.0245595	0.151521	0.162317	0.0226349	0.0110699	0.0205185	0.105452	0.0496038	0.111626	0.117042	0.00280847	0.0113471	0.06223123	0.02087566	0.0155242	0.0894656	0.092684	0.154696	0.0282634	0.000220082	0.0436555	0.00659628	0.135869	0.0209999	0.250235	0.0263231	0.0974971	0.0112687	0.0267019	0.01739852	14.07179	0.359567	0.709596	1.08008	1.85076	0.0957221	0.230187	0.198987	0.0975594	0.227232	0.150312	0.03827419	0.4545759
2500	1	-215.6013	-223.3824	7.781186	0.9068854	0.152227	0.00477314	0.290142	0.0419283	0.0968568	0.628318	0.472863	0.402221	0.565539	0.172961	0.00615878	0.167958	0.202299	0.0779086	0.1989211	0.08176647	0.000658847	0.0245967	0.0809379	0.105906	0.00121846	0.00721281	0.0328088	0.00033204	0.159327	0.0588502	0.342037	0.0119156	0.154584	0.0139202	0.00569417	0.008360546	9.92178	0.118021	0.446857	0.982678	2.45244	0.172911	0.28282	0.149567	0.0523818	0.214933	0.127387	0.09012702	0.09276404
2501	1	-198.6737	-223.7696	25.09593	3.886124	0.0561978	0.0780727	0.000539724	0.0174526	0.0263137	0.0816583	0.0319963	0.00093353	0.0559462	0.00525957	0.0263646	0.0208809	0.0262293	0.00246603	0.03645804	0.02345335	0.00286305	0.197059	0.0434475	0.130037	0.0698045	0.0114761	0.133447	0.00178554	0.134505	0.0761247	0.0440712	0.00780411	0.0881925	0.0504057	0.00897608	0.01610656	62.78624	0.447995	0.771177	1.0844	1.69643	0.0699267	0.20806	0.263073	0.0686628	0.291073	0.0992053	0.03955991	0.4071435
2502	1	-188.7999	-217.1624	28.36258	2.968869	0.00177935	0.0283512	0.0114976	0.000215583	0.0118306	0.000104664	0.0425732	0.0070962	0.00140418	0.00465007	0.0458475	0.00160141	0.0310054	0.0646172	0.02899338	0.01000694	0.0205091	0.116836	0.0750444	0.119174	0.0208974	0.0103422	0.0805725	0.000571735	0.255127	0.0138656	0.0465288	0.0190584	0.170526	0.0142574	0.0366904	0.002018283	125.7712	0.386839	0.72979	1.08236	1.80101	0.132412	0.147012	0.268719	0.0467679	0.325739	0.0793492	0.01202523	0.1678374
2503	1	-191.2966	-226.3904	35.09377	1.586785	0.0107436	0.00159083	0.0148273	0.0245412	0.0129781	0.00447588	0.0118564	0.0329867	0.000141225	0.00529706	0.00873637	0.0245582	0.0162003	0.000639004	0.01367006	0.005620465	0.00147473	0.0584889	0.132549	0.0502207	0.00823377	0.00104278	0.0364594	0.00866612	0.307716	0.0245193	0.0673374	0.00504114	0.156354	0.0715004	0.070396	0.0002574489	204.7411	0.238423	0.602392	1.05514	2.10405	0.212937	0.106576	0.327877	0.0659073	0.235012	0.0516904	0.005877914	0.04379936
2504	1	-202.6401	-222.3512	19.71103	4.611606	0.0298327	0.0398047	0.0184307	0.00433633	0.0116448	0.0125819	0.00413122	0.0688898	0.0870452	0.0557703	0.0081825	0.0372008	0.0161772	0.190477	0.0393274	0.009906902	0.00997895	0.0668681	0.145764	0.295015	0.0281241	0.019477	0.021244	0.0056303	0.0974099	0.097003	0.0942544	0.0068315	0.102396	0.0013627	0.00864088	0.003089869	44.50503	0.4851	0.794016	1.08391	1.63698	0.132086	0.233272	0.246857	0.0416897	0.241644	0.104451	0.01299677	0.2377413
2505	1	-198.6161	-217.2729	18.65682	1.704358	0.0202311	0.0771217	0.214704	0.121307	0.0999924	0.0450751	0.332843	0.0693505	0.0430862	0.043308	0.0158132	0.10402	0.0346929	0.045904	0.1067054	0.07950299	0.00170277	0.0725665	0.0301909	0.130403	0.00319115	0.00646897	0.0966433	0.00200594	0.176519	0.0701553	0.0859306	0.000919534	0.0452071	0.274703	0.00339299	0.004798001	27.24652	0.255236	0.619379	1.06047	2.06492	0.135938	0.240302	0.187189	0.0465941	0.278715	0.111262	0.084301	0.05691512
2506	1	-208.0179	-221.4854	13.46745	3.858279	0.300419	0.0645126	0.121204	0.0570364	0.0524556	0.0623337	0.358283	0.0533175	0.0250868	0.0706561	0.0632149	0.129029	0.0140381	0.0409387	0.09469102	0.0002829248	0.00694059	0.145459	0.0412192	0.0712282	0.0329945	0.00171828	0.0789165	0.00481192	0.162196	0.0730176	0.0773959	0.0129857	0.218479	0.0577064	0.0149319	0.0988079	15.45744	0.446403	0.770161	1.0844	1.69904	0.188068	0.181125	0.191171	0.0706373	0.251092	0.117908	0.09909082	0.9971448
2507	1	-195.3298	-217.2939	21.9641	2.81093	0.0561232	0.00320081	0.0299991	0.064254	0.0914918	0.156189	0.0766015	0.0114586	0.00670036	0.0980471	0.0737205	0.00938195	0.0213577	0.051578	0.0529414	0.03370139	0.00725289	0.0146799	0.198541	0.287005	0.00464964	6.96028e-05	0.0130049	0.00407357	0.123198	0.0853555	0.148945	0.0116149	0.0327773	0.0600432	0.00878987	0.0005697326	43.73725	0.374085	0.720492	1.08141	1.82402	0.149845	0.164116	0.186497	0.0625419	0.255525	0.181475	0.03427112	0.01662428
2508	1	-198.4837	-218.9185	20.43485	3.206249	0.108258	0.0250986	0.0276511	0.0102192	0.000224337	0.0323107	0.0542441	0.0353683	0.180809	0.211552	0.0351205	0.00483271	0.00498143	0.017274	0.06874887	0.03197223	0.0142517	0.178193	0.290152	0.230054	0.0393918	0.00270729	0.024733	0.000567541	0.0561547	0.0316921	0.10426	0.000638869	0.00105473	0.0250372	0.00111219	0.01658251	37.12912	0.404614	0.742344	1.08336	1.76968	0.100471	0.213463	0.193528	0.0525517	0.326347	0.11364	0.04855475	0.341522
2509	1	-195.5474	-220.7157	25.16829	3.470347	0.121948	0.00943087	0.029516	0.0251908	0.0465596	0.0625833	0.0645894	0.00822798	0.0429836	0.0144507	0.0115866	0.0508931	0.0275264	0.027508	0.04536803	0.04309594	0.00807173	0.0847986	0.0276896	0.116498	0.0250544	0.0192548	0.0668134	0.00929887	0.27164	0.0571126	0.125231	1.66261e-05	0.171984	0.0110886	0.00544797	0.03732309	34.64611	0.422666	0.75464	1.08402	1.73867	0.107315	0.153933	0.269963	0.0478403	0.324277	0.0966721	0.08041903	0.4641076
